participant;level;emoji;image;target_emotion;model_probability;label_1;label_2;label_3;success_labeler_1;success_labeler_2;success_labeler_3;agreement;include_in_dataset
33;3;4;1701350414565.png;Happiness;0.9855;Happiness;Happiness;Happiness;1;1;1;3;1
33;3;5;1701350416230.png;Fear;0.2976;Fear;Fear;Fear;1;1;1;3;1
33;3;6;1701350417397.png;Sadness;0.8257;Fear;Fear;Disgust;0;0;0;0;0
33;3;7;1701350419795.png;Sadness;0.828;Sadness;Sadness;Sadness;1;1;1;3;1
33;3;8;1701350421423.png;Anger;0.1274;Neutral;Sadness;Sadness;0;0;0;0;0
33;3;9;1701350424755.png;Disgust;0.9532;Disgust;Anger;Disgust;1;0;1;2;1
33;3;10;1701350425522.png;Anger;0.0597;Anger;Anger;Neutral;1;1;0;2;1
33;3;11;1701350428721.png;Happiness;0.7981;Happiness;Happiness;Happiness;1;1;1;3;1
33;3;12;1701350430828.png;Neutral;0.4605;Neutral;Neutral;Neutral;1;1;1;3;1
33;3;13;1701350432525.png;Surprise;0.9149;Surprise;Surprise;Surprise;1;1;1;3;1
33;3;14;1701350434496.png;Neutral;0.4778;Neutral;Neutral;Neutral;1;1;1;3;1
33;3;15;1701350435888.png;Sadness;0.7968;Sadness;Sadness;Anger;1;1;0;2;1
33;3;16;1701350438825.png;Fear;0.2119;Fear;Fear;Fear;1;1;1;3;1
33;3;17;1701350440026.png;Happiness;0.9812;Happiness;Happiness;Happiness;1;1;1;3;1
33;3;18;1701350442127.png;Disgust;0.7871;Sadness;Anger;Sadness;0;0;0;0;0
33;3;19;1701350444549.png;Surprise;0.895;Surprise;Surprise;Surprise;1;1;1;3;1
33;3;20;1701350445818.png;Fear;0.3307;Fear;Fear;Fear;1;1;1;3;1
33;4;0;1701350597285.png;Disgust;0.9302;Disgust;Disgust;Disgust;1;1;1;3;1
33;4;1;1701350599016.png;Sadness;0.7662;Sadness;Sadness;Sadness;1;1;1;3;1
33;4;2;1701350601003.png;Neutral;0.4037;Neutral;Neutral;Neutral;1;1;1;3;1
33;4;3;1701350602230.png;Surprise;0.8352;Surprise;Surprise;Surprise;1;1;1;3;1
33;4;4;1701350604028.png;Neutral;0.4947;Neutral;Neutral;Neutral;1;1;1;3;1
33;4;5;1701350606249.png;Neutral;0.4955;Neutral;Neutral;Neutral;1;1;1;3;1
33;4;6;1701350607639.png;Happiness;0.7647;Happiness;Happiness;Happiness;1;1;1;3;1
33;4;7;1701350608766.png;Anger;0.0943;Neutral;Anger;Sadness;0;1;0;1;0
33;4;8;1701350610834.png;Sadness;0.8742;Sadness;Sadness;Sadness;1;1;1;3;1
33;4;9;1701350613292.png;Fear;0.1543;Fear;Fear;Fear;1;1;1;3;1
33;4;10;1701350614763.png;Anger;0.1946;Neutral;Neutral;Neutral;0;0;0;0;0
33;4;11;1701350616112.png;Happiness;0.7716;Happiness;Happiness;Happiness;1;1;1;3;1
33;4;12;1701350618361.png;Disgust;0.9524;Disgust;Disgust;Anger;1;1;0;2;1
33;4;13;1701350619988.png;Happiness;0.9746;Happiness;Happiness;Happiness;1;1;1;3;1
33;4;14;1701350621316.png;Anger;0.0763;Happiness;Neutral;Anger;0;0;1;1;0
33;4;15;1701350623531.png;Disgust;0.9241;Disgust;Anger;Anger;1;0;0;1;0
33;4;16;1701350624988.png;Fear;0.0509;Surprise;Fear;Fear;0;1;1;2;1
33;4;17;1701350626730.png;Sadness;0.7945;Fear;Disgust;Disgust;0;0;0;0;0
33;4;18;1701350628593.png;Neutral;0.4027;Sadness;Neutral;Sadness;0;1;0;1;0
33;4;19;1701350630358.png;Surprise;0.7817;Surprise;Surprise;Surprise;1;1;1;3;1
33;4;20;1701350632130.png;Sadness;0.7003;Anger;Sadness;Neutral;0;1;0;1;0
33;4;21;1701350634052.png;Surprise;0.8255;Fear;Surprise;Surprise;0;1;1;2;1
33;4;22;1701350635707.png;Anger;0.2321;Disgust;Anger;Anger;0;1;1;2;1
33;4;23;1701350637398.png;Fear;0.1915;Fear;Fear;Fear;1;1;1;3;1
33;4;24;1701350639091.png;Happiness;0.9855;Happiness;Happiness;Happiness;1;1;1;3;1
33;4;25;1701350640984.png;Fear;0.388;Fear;Fear;Fear;1;1;1;3;1
33;4;26;1701350642809.png;Disgust;0.9625;Disgust;Anger;Anger;1;0;0;1;0
33;4;27;1701350644495.png;Surprise;0.8607;Surprise;Surprise;Surprise;1;1;1;3;1
34;1;0;1701357349539.png;Anger;0.1736;Anger;Anger;Anger;1;1;1;3;1
34;1;1;1701357352707.png;Sadness;0.4201;Sadness;Sadness;Sadness;1;1;1;3;1
34;1;2;1701357355094.png;Happiness;0.9739;Happiness;Happiness;Happiness;1;1;1;3;1
34;1;3;1701357357091.png;Anger;0.1276;Disgust;Anger;Disgust;0;1;0;1;0
34;1;4;1701357359220.png;Anger;0.1639;Anger;Neutral;Neutral;1;0;0;1;0
34;1;5;1701357362160.png;Sadness;0.4563;Sadness;Sadness;Sadness;1;1;1;3;1
34;1;6;1701357364564.png;Happiness;0.6549;Happiness;Happiness;Happiness;1;1;1;3;1
34;1;7;1701357366765.png;Sadness;0.4223;Sadness;Sadness;Sadness;1;1;1;3;1
34;1;8;1701357370719.png;Happiness;0.967;Happiness;Happiness;Happiness;1;1;1;3;1
34;2;0;1701357433464.png;Neutral;0.5426;Neutral;Neutral;Neutral;1;1;1;3;1
34;2;1;1701357435954.png;Disgust;0.8146;Disgust;Disgust;Disgust;1;1;1;3;1
34;2;2;1701357438550.png;Surprise;0.8154;Surprise;Surprise;Surprise;1;1;1;3;1
34;2;3;1701357440453.png;Fear;0.0474;Neutral;Neutral;Neutral;0;0;0;0;0
34;2;4;1701357443474.png;Disgust;0.9345;Fear;Disgust;Disgust;0;1;1;2;1
34;2;5;1701357445964.png;Disgust;0.937;Sadness;Disgust;Disgust;0;1;1;2;1
34;2;6;1701357449039.png;Fear;0.0289;Surprise;Fear;Disgust;0;1;0;1;0
34;2;7;1701357450827.png;Neutral;0.4354;Neutral;Neutral;Sadness;1;1;0;2;1
34;2;8;1701357453577.png;Surprise;0.601;Surprise;Surprise;Surprise;1;1;1;3;1
34;2;9;1701357456722.png;Surprise;0.5653;Surprise;Surprise;Surprise;1;1;1;3;1
34;2;10;1701357457968.png;Fear;0.0337;Neutral;Neutral;Neutral;0;0;0;0;0
34;2;11;1701357461570.png;Neutral;0.4725;Neutral;Neutral;Neutral;1;1;1;3;1
34;3;0;1701357563449.png;Neutral;0.5569;Neutral;Neutral;Neutral;1;1;1;3;1
34;3;1;1701357565849.png;Disgust;0.9396;Disgust;Disgust;Fear;1;1;0;2;1
34;3;2;1701357567486.png;Anger;0.2277;Anger;Neutral;Disgust;1;0;0;1;0
34;3;3;1701357570289.png;Surprise;0.6647;Surprise;Surprise;Surprise;1;1;1;3;1
34;3;4;1701357572514.png;Happiness;0.9726;Happiness;Happiness;Happiness;1;1;1;3;1
34;3;5;1701357573610.png;Fear;0.0319;Neutral;Neutral;Neutral;0;0;0;0;0
34;3;6;1701357576054.png;Sadness;0.3672;Sadness;Sadness;Sadness;1;1;1;3;1
34;3;7;1701357578950.png;Sadness;0.393;Sadness;Sadness;Anger;1;1;0;2;1
34;3;8;1701357579675.png;Anger;0.2183;Anger;Disgust;Disgust;1;0;0;1;0
34;3;9;1701357582043.png;Disgust;0.9019;Disgust;Anger;Disgust;1;0;1;2;1
34;3;10;1701357583577.png;Anger;0.1645;Anger;Neutral;Neutral;1;0;0;1;0
34;3;11;1701357586980.png;Happiness;0.8686;Happiness;Happiness;Happiness;1;1;1;3;1
34;3;12;1701357587916.png;Neutral;0.4705;Sadness;Neutral;Neutral;0;1;1;2;1
34;3;13;1701357589873.png;Surprise;0.7387;Surprise;Surprise;Surprise;1;1;1;3;1
34;3;14;1701357591779.png;Neutral;0.4725;Neutral;Neutral;Neutral;1;1;1;3;1
34;3;15;1701357594247.png;Sadness;0.4536;Sadness;Sadness;Sadness;1;1;1;3;1
34;3;16;1701357597012.png;Fear;0.031;Fear;Surprise;Disgust;1;0;0;1;0
34;3;17;1701357598871.png;Happiness;0.9691;Happiness;Happiness;Happiness;1;1;1;3;1
34;3;18;1701357599915.png;Disgust;0.9149;Disgust;Disgust;Disgust;1;1;1;3;1
34;3;19;1701357603037.png;Surprise;0.4672;Fear;Fear;Surprise;0;0;1;1;0
34;3;20;1701357605045.png;Fear;0.0363;Disgust;Disgust;Surprise;0;0;0;0;0
34;4;0;1701357744592.png;Disgust;0.5299;Disgust;Disgust;Disgust;1;1;1;3;1
34;4;1;1701357746761.png;Sadness;0.401;Disgust;Disgust;Anger;0;0;0;0;0
34;4;2;1701357748181.png;Neutral;0.4781;Disgust;Neutral;Neutral;0;1;1;2;1
34;4;3;1701357750175.png;Surprise;0.8024;Surprise;Surprise;Surprise;1;1;1;3;1
34;4;4;1701357752233.png;Neutral;0.4689;Neutral;Neutral;Neutral;1;1;1;3;1
34;4;5;1701357753813.png;Neutral;0.4792;Neutral;Neutral;Neutral;1;1;1;3;1
34;4;6;1701357755832.png;Happiness;0.971;Happiness;Happiness;Happiness;1;1;1;3;1
34;4;7;1701357756950.png;Anger;0.2081;Disgust;Disgust;Disgust;0;0;0;0;0
34;4;8;1701357758419.png;Sadness;0.3277;Anger;Neutral;Neutral;0;0;0;0;0
34;4;9;1701357760799.png;Fear;0.0372;Fear;Fear;Fear;1;1;1;3;1
34;4;10;1701357761974.png;Anger;0.1696;Sadness;Disgust;Neutral;0;0;0;0;0
34;4;11;1701357764370.png;Happiness;0.9749;Happiness;Happiness;Happiness;1;1;1;3;1
34;4;12;1701357766192.png;Disgust;0.5903;Disgust;Disgust;Fear;1;1;0;2;1
34;4;13;1701357768034.png;Happiness;0.9616;Happiness;Happiness;Happiness;1;1;1;3;1
34;4;14;1701357769215.png;Anger;0.1778;Disgust;Disgust;Neutral;0;0;0;0;0
34;4;15;1701357771395.png;Disgust;0.861;Disgust;Disgust;Disgust;1;1;1;3;1
34;4;16;1701357772609.png;Fear;0.0735;Fear;Neutral;Disgust;1;0;0;1;0
34;4;17;1701357774074.png;Sadness;0.3123;Anger;Neutral;Disgust;0;0;0;0;0
34;4;18;1701357776442.png;Neutral;0.4605;Sadness;Neutral;Neutral;0;1;1;2;1
34;4;19;1701357778445.png;Surprise;0.8283;Surprise;Surprise;Surprise;1;1;1;3;1
34;4;20;1701357779971.png;Sadness;0.486;Disgust;Sadness;Sadness;0;1;1;2;1
34;4;21;1701357781768.png;Surprise;0.8528;Surprise;Surprise;Surprise;1;1;1;3;1
34;4;22;1701357783248.png;Anger;0.1899;Anger;Sadness;Neutral;1;0;0;1;0
34;4;23;1701357784824.png;Fear;0.028;Disgust;Sadness;Sadness;0;0;0;0;0
34;4;24;1701357787473.png;Happiness;0.781;Happiness;Happiness;Happiness;1;1;1;3;1
34;4;25;1701357788161.png;Fear;0.0345;Happiness;Fear;Neutral;0;1;0;1;0
34;4;26;1701357790264.png;Disgust;0.5528;Surprise;Surprise;Surprise;0;0;0;0;0
34;4;27;1701357792344.png;Surprise;0.7391;Surprise;Fear;Surprise;1;0;1;2;1
35;1;0;1701429262678.png;Anger;0.4991;Anger;Neutral;Anger;1;0;1;2;1
35;1;1;1701429265367.png;Sadness;0.8319;Sadness;Sadness;Anger;1;1;0;2;1
35;1;2;1701429268173.png;Happiness;0.8884;Happiness;Happiness;Happiness;1;1;1;3;1
35;1;3;1701429270478.png;Anger;0.3477;Sadness;Sadness;Sadness;0;0;0;0;0
35;1;4;1701429273715.png;Anger;0.1002;Sadness;Anger;Sadness;0;1;0;1;0
35;1;5;1701429275593.png;Sadness;0.8141;Sadness;Sadness;Neutral;1;1;0;2;1
35;1;6;1701429278152.png;Happiness;0.9038;Happiness;Happiness;Happiness;1;1;1;3;1
35;1;7;1701429281346.png;Sadness;0.5689;Sadness;Sadness;Sadness;1;1;1;3;1
35;1;8;1701429283682.png;Happiness;0.8931;Happiness;Happiness;Happiness;1;1;1;3;1
35;2;0;1701429343114.png;Neutral;0.6385;Neutral;Neutral;Neutral;1;1;1;3;1
35;2;1;1701429344312.png;Disgust;0.9473;Anger;Disgust;Disgust;0;1;1;2;1
35;2;2;1701429347000.png;Surprise;0.5533;Surprise;Surprise;Surprise;1;1;1;3;1
35;2;3;1701429349912.png;Fear;0.2786;Surprise;Fear;Fear;0;1;1;2;1
35;2;4;1701429352803.png;Disgust;0.8998;Disgust;Disgust;Disgust;1;1;1;3;1
35;2;5;1701429354835.png;Disgust;0.8815;Happiness;Disgust;Disgust;0;1;1;2;1
35;2;6;1701429358306.png;Fear;0.4658;Fear;Fear;Fear;1;1;1;3;1
35;2;7;1701429360245.png;Neutral;0.5383;Neutral;Neutral;Neutral;1;1;1;3;1
35;2;8;1701429362658.png;Surprise;0.5876;Surprise;Surprise;Surprise;1;1;1;3;1
35;2;9;1701429365736.png;Surprise;0.6467;Surprise;Surprise;Surprise;1;1;1;3;1
35;2;10;1701429367035.png;Fear;0.5119;Fear;Fear;Surprise;1;1;0;2;1
35;2;11;1701429369442.png;Neutral;0.5661;Neutral;Neutral;Neutral;1;1;1;3;1
35;3;0;1701429450032.png;Neutral;0.6167;Neutral;Neutral;Neutral;1;1;1;3;1
35;3;1;1701429451762.png;Disgust;0.9086;Fear;Disgust;Disgust;0;1;1;2;1
35;3;2;1701429454248.png;Anger;0.3662;Sadness;Sadness;Anger;0;0;1;1;0
35;3;3;1701429456101.png;Surprise;0.6277;Surprise;Surprise;Surprise;1;1;1;3;1
35;3;4;1701429457562.png;Happiness;0.8854;Happiness;Happiness;Happiness;1;1;1;3;1
35;3;5;1701429460292.png;Fear;0.3231;Happiness;Happiness;Happiness;0;0;0;0;0
35;3;6;1701429461662.png;Sadness;0.822;Sadness;Sadness;Sadness;1;1;1;3;1
35;3;7;1701429463256.png;Sadness;0.753;Sadness;Sadness;Sadness;1;1;1;3;1
35;3;8;1701429465122.png;Anger;0.2112;Neutral;Neutral;Neutral;0;0;0;0;0
35;3;9;1701429468360.png;Disgust;0.9414;Anger;Disgust;Disgust;0;1;1;2;1
35;3;10;1701429469367.png;Anger;0.2163;Sadness;Sadness;Neutral;0;0;0;0;0
35;3;11;1701429471531.png;Happiness;0.8252;Happiness;Happiness;Happiness;1;1;1;3;1
35;3;12;1701429472988.png;Neutral;0.6049;Neutral;Neutral;Neutral;1;1;1;3;1
35;3;13;1701429476026.png;Surprise;0.7333;Surprise;Surprise;Surprise;1;1;1;3;1
35;3;14;1701429478198.png;Neutral;0.6193;Neutral;Neutral;Neutral;1;1;1;3;1
35;3;15;1701429479352.png;Sadness;0.8543;Sadness;Sadness;Sadness;1;1;1;3;1
35;3;16;1701429481658.png;Fear;0.6773;Fear;Fear;Surprise;1;1;0;2;1
35;3;17;1701429484024.png;Happiness;0.8677;Happiness;Happiness;Happiness;1;1;1;3;1
35;3;18;1701429485284.png;Disgust;0.9512;Fear;Disgust;Disgust;0;1;1;2;1
35;3;19;1701429487661.png;Surprise;0.684;Surprise;Surprise;Surprise;1;1;1;3;1
35;3;20;1701429490253.png;Fear;0.5848;Fear;Fear;Fear;1;1;1;3;1
35;4;0;1701429610043.png;Disgust;0.9478;Disgust;Disgust;Disgust;1;1;1;3;1
35;4;1;1701429612180.png;Sadness;0.8417;Sadness;Sadness;Sadness;1;1;1;3;1
35;4;2;1701429614383.png;Neutral;0.6475;Neutral;Neutral;Neutral;1;1;1;3;1
35;4;3;1701429615895.png;Surprise;0.7023;Surprise;Surprise;Surprise;1;1;1;3;1
35;4;4;1701429617682.png;Neutral;0.6008;Neutral;Neutral;Neutral;1;1;1;3;1
35;4;5;1701429619277.png;Neutral;0.5564;Neutral;Neutral;Neutral;1;1;1;3;1
35;4;6;1701429621361.png;Happiness;0.8418;Happiness;Happiness;Happiness;1;1;1;3;1
35;4;7;1701429623151.png;Anger;0.4132;Sadness;Anger;Anger;0;1;1;2;1
35;4;8;1701429625044.png;Sadness;0.7406;Sadness;Sadness;Sadness;1;1;1;3;1
35;4;9;1701429626686.png;Fear;0.1482;Surprise;Surprise;Surprise;0;0;0;0;0
35;4;10;1701429627675.png;Anger;0.3155;Sadness;Sadness;Neutral;0;0;0;0;0
35;4;11;1701429629873.png;Happiness;0.8593;Happiness;Happiness;Happiness;1;1;1;3;1
35;4;12;1701429632184.png;Disgust;0.935;Disgust;Disgust;Disgust;1;1;1;3;1
35;4;13;1701429633191.png;Happiness;0.8077;Happiness;Happiness;Happiness;1;1;1;3;1
35;4;14;1701429635504.png;Anger;0.4197;Anger;Anger;Anger;1;1;1;3;1
35;4;15;1701429637213.png;Disgust;0.8992;Fear;Disgust;Disgust;0;1;1;2;1
35;4;16;1701429639116.png;Fear;0.4751;Surprise;Fear;Fear;0;1;1;2;1
35;4;17;1701429640278.png;Sadness;0.9197;Sadness;Sadness;Sadness;1;1;1;3;1
35;4;18;1701429642248.png;Neutral;0.5683;Neutral;Neutral;Neutral;1;1;1;3;1
35;4;19;1701429644175.png;Surprise;0.5234;Surprise;Surprise;Surprise;1;1;1;3;1
35;4;20;1701429645979.png;Sadness;0.6253;Sadness;Sadness;Sadness;1;1;1;3;1
35;4;21;1701429647482.png;Surprise;0.6006;Surprise;Surprise;Surprise;1;1;1;3;1
35;4;22;1701429649394.png;Anger;0.478;Anger;Anger;Anger;1;1;1;3;1
35;4;23;1701429651395.png;Fear;0.1269;Surprise;Fear;Surprise;0;1;0;1;0
35;4;24;1701429652594.png;Happiness;0.9526;Happiness;Happiness;Happiness;1;1;1;3;1
35;4;25;1701429654349.png;Fear;0.2723;Fear;Fear;Surprise;1;1;0;2;1
35;4;26;1701429656472.png;Disgust;0.9514;Disgust;Disgust;Disgust;1;1;1;3;1
35;4;27;1701429658440.png;Surprise;0.6461;Surprise;Surprise;Surprise;1;1;1;3;1
36;1;0;1701438029456.png;Anger;0.2724;Disgust;Sadness;Anger;0;0;1;1;0
36;1;1;1701438032606.png;Sadness;0.5298;Sadness;Sadness;Sadness;1;1;1;3;1
36;1;2;1701438034604.png;Happiness;0.3934;Happiness;Happiness;Happiness;1;1;1;3;1
36;1;3;1701438037349.png;Anger;0.3474;Disgust;Anger;Anger;0;1;1;2;1
36;1;4;1701438040455.png;Anger;0.3028;Anger;Anger;Anger;1;1;1;3;1
36;1;5;1701438041552.png;Sadness;0.3938;Neutral;Neutral;Neutral;0;0;0;0;0
36;1;6;1701438045011.png;Happiness;0.4031;Happiness;Happiness;Happiness;1;1;1;3;1
36;1;7;1701438046484.png;Sadness;0.8291;Happiness;Happiness;Happiness;0;0;0;0;0
36;1;8;1701438050468.png;Happiness;0.299;Happiness;Happiness;Happiness;1;1;1;3;1
36;2;0;1701438115858.png;Neutral;0.4803;Neutral;Neutral;Neutral;1;1;1;3;1
36;2;1;1701438118692.png;Disgust;0.5081;Disgust;Disgust;Disgust;1;1;1;3;1
36;2;2;1701438121613.png;Surprise;0.8173;Surprise;Surprise;Surprise;1;1;1;3;1
36;2;3;1701438123470.png;Fear;0.4229;Fear;Fear;Fear;1;1;1;3;1
36;2;4;1701438126864.png;Disgust;0.0326;Fear;Fear;Disgust;0;0;1;1;0
36;2;5;1701438129454.png;Disgust;0.2192;Disgust;Disgust;Disgust;1;1;1;3;1
36;2;6;1701438131767.png;Fear;0.771;Fear;Surprise;Fear;1;0;1;2;1
36;2;7;1701438133716.png;Neutral;0.3899;Neutral;Neutral;Neutral;1;1;1;3;1
36;2;8;1701438136355.png;Surprise;0.7234;Surprise;Surprise;Surprise;1;1;1;3;1
36;2;9;1701438139367.png;Surprise;0.7543;Surprise;Surprise;Surprise;1;1;1;3;1
36;2;10;1701438141762.png;Fear;0.7746;Fear;Fear;Fear;1;1;1;3;1
36;2;11;1701438144034.png;Neutral;0.51;Neutral;Neutral;Neutral;1;1;1;3;1
36;3;0;1701438235433.png;Neutral;0.4666;Neutral;Neutral;Neutral;1;1;1;3;1
36;3;1;1701438236759.png;Disgust;0.8847;Sadness;Fear;Disgust;0;0;1;1;0
36;3;2;1701438238798.png;Anger;0.1833;Disgust;Disgust;Anger;0;0;1;1;0
36;3;3;1701438240821.png;Surprise;0.7926;Surprise;Surprise;Surprise;1;1;1;3;1
36;3;4;1701438243088.png;Happiness;0.9642;Happiness;Happiness;Happiness;1;1;1;3;1
36;3;5;1701438245552.png;Fear;0.6636;Fear;Fear;Fear;1;1;1;3;1
36;3;6;1701438247154.png;Sadness;0.6863;Sadness;Sadness;Anger;1;1;0;2;1
36;3;7;1701438248917.png;Sadness;0.6535;Sadness;Sadness;Anger;1;1;0;2;1
36;3;8;1701438250884.png;Anger;0.5011;Anger;Anger;Anger;1;1;1;3;1
36;3;9;1701438253616.png;Disgust;0.8459;Sadness;Sadness;Disgust;0;0;1;1;0
36;3;10;1701438255549.png;Anger;0.4064;Disgust;Anger;Anger;0;1;1;2;1
36;3;11;1701438256926.png;Happiness;0.3047;Happiness;Happiness;Happiness;1;1;1;3;1
36;3;12;1701438258955.png;Neutral;0.4168;Neutral;Sadness;Neutral;1;0;1;2;1
36;3;13;1701438260890.png;Surprise;0.6515;Surprise;Surprise;Surprise;1;1;1;3;1
36;3;14;1701438263357.png;Neutral;0.406;Neutral;Neutral;Neutral;1;1;1;3;1
36;3;15;1701438265453.png;Sadness;0.6405;Sadness;Sadness;Anger;1;1;0;2;1
36;3;16;1701438267489.png;Fear;0.8949;Fear;Fear;Fear;1;1;1;3;1
36;3;17;1701438269581.png;Happiness;0.9316;Happiness;Happiness;Happiness;1;1;1;3;1
36;3;18;1701438271356.png;Disgust;0.1589;Disgust;Fear;Disgust;1;0;1;2;1
36;3;19;1701438273279.png;Surprise;0.7819;Surprise;Surprise;Surprise;1;1;1;3;1
36;3;20;1701438275481.png;Fear;0.8342;Fear;Fear;Fear;1;1;1;3;1
36;4;0;1701438424827.png;Disgust;0.0103;Fear;Disgust;Disgust;0;1;1;2;1
36;4;1;1701438426616.png;Sadness;0.6174;Sadness;Sadness;Sadness;1;1;1;3;1
36;4;2;1701438428761.png;Neutral;0.411;Sadness;Neutral;Neutral;0;1;1;2;1
36;4;3;1701438431051.png;Surprise;0.7415;Surprise;Surprise;Surprise;1;1;1;3;1
36;4;4;1701438432427.png;Neutral;0.4405;Neutral;Sadness;Neutral;1;0;1;2;1
36;4;5;1701438434522.png;Neutral;0.4175;Neutral;Neutral;Neutral;1;1;1;3;1
36;4;6;1701438436422.png;Happiness;0.9369;Happiness;Happiness;Happiness;1;1;1;3;1
36;4;7;1701438437250.png;Anger;0.2227;Neutral;Neutral;Neutral;0;0;0;0;0
36;4;8;1701438439783.png;Sadness;0.4902;Sadness;Sadness;Sadness;1;1;1;3;1
36;4;9;1701438441438.png;Fear;0.3103;Fear;Surprise;Fear;1;0;1;2;1
36;4;10;1701438442599.png;Anger;0.28;Neutral;Sadness;Neutral;0;0;0;0;0
36;4;11;1701438444659.png;Happiness;0.1943;Happiness;Happiness;Happiness;1;1;1;3;1
36;4;12;1701438445857.png;Disgust;0.0035;Happiness;Happiness;Happiness;0;0;0;0;0
36;4;13;1701438448426.png;Happiness;0.9625;Happiness;Happiness;Happiness;1;1;1;3;1
36;4;14;1701438450422.png;Anger;0.2499;Disgust;Anger;Anger;0;1;1;2;1
36;4;15;1701438452174.png;Disgust;0.952;Sadness;Disgust;Disgust;0;1;1;2;1
36;4;16;1701438453301.png;Fear;0.4888;Fear;Fear;Fear;1;1;1;3;1
36;4;17;1701438455027.png;Sadness;0.8996;Happiness;Fear;Happiness;0;0;0;0;0
36;4;18;1701438456478.png;Neutral;0.3999;Neutral;Sadness;Neutral;1;0;1;2;1
36;4;19;1701438458810.png;Surprise;0.5603;Surprise;Surprise;Fear;1;1;0;2;1
36;4;20;1701438460706.png;Sadness;0.7449;Sadness;Sadness;Sadness;1;1;1;3;1
36;4;21;1701438462590.png;Surprise;0.6954;Surprise;Surprise;Surprise;1;1;1;3;1
36;4;22;1701438463636.png;Anger;0.2076;Disgust;Fear;Surprise;0;0;0;0;0
36;4;23;1701438466137.png;Fear;0.0702;Fear;Fear;Disgust;1;1;0;2;1
36;4;24;1701438467947.png;Happiness;0.0986;Happiness;Happiness;Happiness;1;1;1;3;1
36;4;25;1701438469635.png;Fear;0.5617;Fear;Fear;Fear;1;1;1;3;1
36;4;26;1701438470596.png;Disgust;0.8428;Sadness;Fear;Fear;0;0;0;0;0
36;4;27;1701438472819.png;Surprise;0.7595;Surprise;Surprise;Surprise;1;1;1;3;1
37;1;0;1701440183163.png;Anger;0.2384;Neutral;Neutral;Neutral;0;0;0;0;0
37;1;1;1701440186542.png;Sadness;0.3334;Sadness;Sadness;Anger;1;1;0;2;1
37;1;2;1701440188990.png;Happiness;0.9717;Happiness;Happiness;Happiness;1;1;1;3;1
37;1;3;1701440191909.png;Anger;0.3302;Sadness;Disgust;Neutral;0;0;0;0;0
37;1;4;1701440193727.png;Anger;0.3044;Anger;Anger;Disgust;1;1;0;2;1
37;1;5;1701440196193.png;Sadness;0.2015;Sadness;Disgust;Disgust;1;0;0;1;0
37;1;6;1701440198407.png;Happiness;0.945;Happiness;Happiness;Happiness;1;1;1;3;1
37;1;7;1701440201790.png;Sadness;0.3569;Sadness;Sadness;Sadness;1;1;1;3;1
37;1;8;1701440203645.png;Happiness;0.9076;Happiness;Happiness;Happiness;1;1;1;3;1
37;2;0;1701440279556.png;Neutral;0.434;Neutral;Neutral;Neutral;1;1;1;3;1
37;2;1;1701440282185.png;Disgust;0.9422;Disgust;Disgust;Disgust;1;1;1;3;1
37;2;2;1701440284525.png;Surprise;0.2662;Fear;Fear;Surprise;0;0;1;1;0
37;2;3;1701440287185.png;Fear;0.1767;Fear;Disgust;Disgust;1;0;0;1;0
37;2;4;1701440289273.png;Disgust;0.9593;Disgust;Disgust;Disgust;1;1;1;3;1
37;2;5;1701440291783.png;Disgust;0.9506;Disgust;Disgust;Disgust;1;1;1;3;1
37;2;6;1701440295066.png;Fear;0.3249;Fear;Fear;Fear;1;1;1;3;1
37;2;7;1701440297403.png;Neutral;0.4764;Neutral;Neutral;Neutral;1;1;1;3;1
37;2;8;1701440300059.png;Surprise;0.1111;Surprise;Fear;Surprise;1;0;1;2;1
37;2;9;1701440301773.png;Surprise;0.6868;Surprise;Surprise;Surprise;1;1;1;3;1
37;2;10;1701440304003.png;Fear;0.0125;Surprise;Fear;Neutral;0;1;0;1;0
37;2;11;1701440307217.png;Neutral;0.4785;Neutral;Neutral;Neutral;1;1;1;3;1
37;3;0;1701440393078.png;Neutral;0.4309;Neutral;Neutral;Neutral;1;1;1;3;1
37;3;1;1701440395316.png;Disgust;0.9312;Disgust;Disgust;Disgust;1;1;1;3;1
37;3;2;1701440397220.png;Anger;0.0663;Fear;Disgust;Disgust;0;0;0;0;0
37;3;3;1701440399382.png;Surprise;0.3379;Fear;Surprise;Surprise;0;1;1;2;1
37;3;4;1701440400506.png;Happiness;0.1262;Fear;Surprise;Surprise;0;0;0;0;0
37;3;5;1701440403181.png;Fear;0.0671;Fear;Disgust;Disgust;1;0;0;1;0
37;3;6;1701440404913.png;Sadness;0.3551;Neutral;Neutral;Neutral;0;0;0;0;0
37;3;7;1701440407775.png;Sadness;0.4494;Sadness;Neutral;Neutral;1;0;0;1;0
37;3;8;1701440408948.png;Anger;0.2591;Happiness;Disgust;Neutral;0;0;0;0;0
37;3;9;1701440412003.png;Disgust;0.9543;Disgust;Disgust;Disgust;1;1;1;3;1
37;3;10;1701440413011.png;Anger;0.3284;Sadness;Disgust;Disgust;0;0;0;0;0
37;3;11;1701440415377.png;Happiness;0.871;Happiness;Happiness;Happiness;1;1;1;3;1
37;3;12;1701440417854.png;Neutral;0.4648;Neutral;Neutral;Neutral;1;1;1;3;1
37;3;13;1701440419407.png;Surprise;0.4808;Surprise;Fear;Fear;1;0;0;1;0
